,Date,User,Tweet
12162,2022-05-07 14:04:26+00:00,aphrodiate1479,Petition for @bryanthediamond to be on  #TheCircleNetflix #THECIRCLE #thecircleseason4 #Thecircleseason5
12163,2022-05-07 14:02:51+00:00,holinessss,ALL THAT AND DIM SUM obsessed #thecircle
12164,2022-05-07 14:01:46+00:00,AnetLinhartova,"Watching the new season of #TheCircle and somehow still missing the people from the first one? 🤷🏽‍♀️🤭

#TheCircleUSA #Netflix"
12165,2022-05-07 13:45:56+00:00,holinessss,here for the body and vagina positivity #thecircle
12166,2022-05-07 13:45:24+00:00,holinessss,yu ling’s about to run #thecircle
12167,2022-05-07 13:38:50+00:00,MDinshambles,Yu Ling is such a cutie!! eating hot fries with chop sticks haha love her #thecircle
12168,2022-05-07 13:33:53+00:00,sarai_preston,@KELLYROWLAND #TheCircle on Netflix. New one just came out.
12169,2022-05-07 13:24:29+00:00,oluwanifemi__a,Nah. Karyn should have used a better profile picture for mercedeze lol #thecircle
12170,2022-05-07 13:12:18+00:00,Nowbz,"There just too much TV bc I gotta catch up on this week’s #TheFlightAttendant &amp; #MadeForLove, start the new seasons of #TheWilds and #Undone, begin #TheStaircaseHBOMax, new episode of #Barry tonight… all before #HacksOnHBOMax comes back this week and more #TheCircle eps drop"
12171,2022-05-07 12:58:32+00:00,Ven_char,Ooo I forgot the new season of #THECIRCLE is on Netflix now!
12172,2022-05-07 12:58:21+00:00,TeumeInseoVIP,"Perfect thumbnail 😁

#WINNER #THECIRCLE
@yginnercircle @official_hoony_ @official_yoon_ @official_mino_ @official_jinu_ https://t.co/LM72CgIUNl"
12173,2022-05-07 12:29:03+00:00,JustMusaGuy,#theCircle’s interior designer needs a hugeeeee raise.
12174,2022-05-07 12:28:16+00:00,HeadOnFirePod,"Ok but can we talk about the fact that #TheCircle season 1 was great because it was about people genuinely opening up &amp; making connections &amp; now it’s just a catfish hunt? Like, that’s not the point. Stop. Go back to talking about crushes &amp; body positivity."
12175,2022-05-07 12:26:36+00:00,TeumeInseoVIP,"Always emotional in MOVIE STAR 

#WINNER #THECIRCLE
@yginnercircle @official_hoony_ @official_yoon_ @official_mino_ @official_jinu_ https://t.co/YTOSvh4ZRU"
12176,2022-05-07 12:14:19+00:00,Nowbz,I still can’t believe our bizarre lil reality competition show was bought by Netflix and became an international hit lmao. #TheCircle
12177,2022-05-07 12:11:50+00:00,TeumeInseoVIP,"AH YEAH 🙌🙌🙌🙌

#WINNER #THECIRCLE
@yginnercircle @official_hoony_ @official_yoon_ @official_mino_ @official_jinu_ https://t.co/hXmtUQMF27"
12178,2022-05-07 12:09:29+00:00,TeumeInseoVIP,"Summer anthem - ISLAND 
🏝🏝🏝

#WINNER #THECIRCLE
@yginnercircle @official_hoony_ @official_yoon_ @official_mino_ @official_jinu_ https://t.co/C6z8PtyGhU"
12179,2022-05-07 12:05:47+00:00,ZeenatPatel01,"#NowWatching 

#THECIRCLE cause my show be back 💃🏽💃🏽

#TheCircleNetflix 
#NetflixSA 
#NetflixWatchClub https://t.co/koTVeYxwV8"
12180,2022-05-07 11:52:53+00:00,nooyie_k,Excuse me did someone record #WINNER #THECIRCLE delay?
12181,2022-05-07 11:49:34+00:00,TeumeInseoVIP,"WELL - yoon and winner loves inseos 
💙💙💙💙
This is just one of the fan songs dedicated to us 🥰

#WINNER #THECIRCLE
@yginnercircle @official_hoony_ @official_yoon_ @official_mino_ @official_jinu_ https://t.co/r6kthoc7Pz"
12182,2022-05-07 11:44:23+00:00,riri_uk,"Also, how have you not seen the video for Viva Forever 🥴 #TheCircle"
12183,2022-05-07 11:43:01+00:00,riri_uk,I really want to watch Spice World  now 😂😂 where can I find it?? #TheCircleNetflix #TheCircle
12184,2022-05-07 11:34:00+00:00,Jheroll13,"1st episode may faves are Frank and momma carol ❤️💯
#TheCircleNetflix #THECIRCLE"
12185,2022-05-07 11:31:18+00:00,CLArreennccee,Wathcing replay 😍 #WINNER_2022CONCERT #THECIRCLE  @yginnercircle @yg_winnercity @official_mino_ @official_yoon_ @official_hoony_ @official_jinu_ https://t.co/6sAF2iBcqw
12186,2022-05-07 11:17:51+00:00,ShahLatona,Looking at what’s coming up in #TheCircle!!! IM SHOOK AS HECK!!! THIS SEASON IS ABOUT TO BE LIT!!! #TheCircleNetflix https://t.co/yaccudHTT4
12187,2022-05-07 11:14:47+00:00,ShahLatona,RACHEL VOTED FOR…. NO!!!!!!!!!! Don’t leave me like this!!!! I WANNA KNOW WHAT HAPPENED NEXT!!!! #TheCircleNetflix #TheCircle https://t.co/gCbd0YXcFR
12188,2022-05-07 11:12:46+00:00,ShahLatona,FRANK VOTED FOR JARED!!!!! #TheCircle #TheCircleNetflix https://t.co/UEZTl90r6E
12189,2022-05-07 11:11:27+00:00,ShahLatona,CRISSA VOTED FOR CAROL #TheCircleNetflix #thecircle https://t.co/TYyTqn1p9s
12190,2022-05-07 11:10:46+00:00,ShahLatona,NATHAN VOTED FOR RACHEL! #TheCircle #TheCircleNetflix https://t.co/vBeMyAqLQ0
12191,2022-05-07 11:10:00+00:00,ShahLatona,CAROL VOTED FOR NATHAN! #TheCircleNetflix #TheCircle https://t.co/GmOmAtBj3i
12192,2022-05-07 11:08:27+00:00,ShahLatona,BRU VOTED FOR RACHEL!!! #TheCircle #TheCircleNetflix https://t.co/YVy1vFk6jg
12193,2022-05-07 11:06:08+00:00,ShahLatona,Come on Spice Girls! #TheCircleNetflix #TheCircle
12194,2022-05-07 11:05:19+00:00,ShahLatona,"$50,000 is A LOT OF MONEY! #TheCircle #TheCircleNetflix"
12195,2022-05-07 11:04:11+00:00,ShahLatona,Bru and Carol are a good duo! #TheCircleNetflix #TheCircle
12196,2022-05-07 10:59:39+00:00,TeumeInseoVIP,"🤙🤙🤙 just call anytime bebu

#WINNER #THECIRCLE
@yginnercircle @official_hoony_ @official_yoon_ @official_mino_ @official_jinu_ https://t.co/r2Ugc6itne"
12197,2022-05-07 10:59:21+00:00,ShahLatona,"Oh Alyssa, if she only know who!
#TheCircle #TheCircleNetflix https://t.co/bnBDqUVrt4"
12198,2022-05-07 10:55:57+00:00,ShahLatona,Jared is not playing!!! #TheCircle #TheCircleNetflix
12199,2022-05-07 10:54:14+00:00,ShahLatona,I like Rachel’s message saying I’ve already won! She clearly won in our hearts! #TheCircle #TheCircleNetflix
12200,2022-05-07 10:46:03+00:00,ShahLatona,SPICE WORLD! I watched it and I didn’t know that they had a movie but at the age of 8 or 9 and I found out about it! #TheCircle #TheCircleNetflix
12201,2022-05-07 10:44:45+00:00,ShahLatona,COME ON JARED!!!! #TheCircle
12202,2022-05-07 10:44:00+00:00,ShahLatona,BLACK TAXI CABS!!! I watched them on the telly 10 years ago!!! #TheCircle #TheCircleNetflix
12203,2022-05-07 10:43:28+00:00,ShahLatona,Come on Nathan! It’s not that big of a deal! He might know something about the Spice Girls or not! Sorry Alex! #TheCircle
12204,2022-05-07 10:40:05+00:00,ShahLatona,SPICE GIRLS QUIZ!!!! I would have got this in the bag or not! #TheCircle #TheCircleNetflix https://t.co/yMTCQXy6WJ
12205,2022-05-07 10:39:10+00:00,ShahLatona,HE’S A BRUITTO!!! #TheCircle
12206,2022-05-07 10:38:13+00:00,TeumeInseoVIP,"We will always REMEMBER, babies
💙💙💙💙

#WINNER #THECIRCLE
@yginnercircle @official_hoony_ @official_yoon_ @official_mino_ @official_jinu_ https://t.co/ypPDodPgpK"
12207,2022-05-07 10:37:31+00:00,ShahLatona,Mel B and Emma’s tactic are really good!!! #TheCircleNetflix #TheCircle
12208,2022-05-07 10:32:57+00:00,ShahLatona,"I really rooting for the Spice Girls because I want the players to get more money!!! The BIGGER the game, The BIGGER the stakes! #TheCircleNetflix #TheCircle"
12209,2022-05-07 10:31:35+00:00,ShahLatona,"Frank:
#TheCircle #TheCircleNetflix https://t.co/NczN2kT0Qc"
12210,2022-05-07 10:30:31+00:00,ShahLatona,"In the words of Iain Stirling, TODAY ON THE CIRCLE!!! #TheCircle 
(I miss him) https://t.co/LLcfakieoF"
12211,2022-05-07 10:18:03+00:00,TeumeInseoVIP,"Im late but lets party again 💙💙💙💙

#WINNER #THECIRCLE
@yginnercircle @official_hoony_ @official_yoon_ @official_mino_ @official_jinu_ https://t.co/VqlcU4mW5y"
12212,2022-05-07 10:08:23+00:00,amysoandso,@OfficialMelB and @EmmaBunton just casually cleaning their kitchen on #thecircle love it!
12213,2022-05-07 09:55:14+00:00,Romaee_,"Loved how all the contestants were really vibing to Wannabe by the spice girls during the 90s themed party. Mahn, If only they knew that Scary spice and Baby spice were in #THECIRCLE with them🥹 #TheCircleNetflix"
12214,2022-05-07 09:51:46+00:00,qn127,"Wow...stunning!! 💙💙 @hoya_grapher: 220501 #THECIRCLE 

WINNER

#WINNER2022Concert https://t.co/EheUpVLC2k"
12215,2022-05-07 09:47:41+00:00,qn127,"Always gorgeous...beautiful moment!! 🥰🥰
#강승윤 #YOON #KANGSEUNGYOON #SEUNGYOON #WINNER #위너 #THECIRCLE #WINNER2022Concert 

@official_yoon_ https://t.co/QZMGiGvxti"
12216,2022-05-07 09:38:30+00:00,mikaelaaai,Gonna watch #THECIRCLE uli!!!! 💙 https://t.co/Leg8dZ8827
12217,2022-05-07 09:35:48+00:00,TinnieWinner,Delayed streaming in a few! #TheCircle
12218,2022-05-07 09:28:00+00:00,seungy8ncaptain,"Stephanie: I'm an inseo-ya💙 I burned it up for two days🔥 #2022TheCircle
Hoseob: I couldn’t go eitherㅠㅠ😢

*She also posts fancams SOSO, Don't Be Shy, Millions, Movie Star &amp; Just Dance*

https://t.co/ixMn5mD4De

#위너 #WINNER #WINNER2022CONCERT  #THECIRCLE https://t.co/Bmwb22kGIw"
12219,2022-05-07 09:20:10+00:00,gnrssxx,@yg_winnercity #TheCircle replay 💙 https://t.co/f03Ciq8DlU
12220,2022-05-07 09:09:30+00:00,seungy8ncaptain,"#WINNER with Stephanie

“WINNER💙FOREVER
I’m always rooting for you🫶🏻”

🔗https://t.co/vaRfQIXcMt

#위너 #WINNER2022CONCERT  #THECIRCLE #강승윤 #김진우 #송민호 #이승훈 https://t.co/flzaUMqSmJ"
12221,2022-05-07 08:49:24+00:00,Kay_go,#TheCircle South Africa would really slap @NetflixSA
12222,2022-05-07 08:38:28+00:00,starmindset,That girl playing Paul done fucked up already. First damn circle chat 😂 #TheCircle
12223,2022-05-07 08:28:43+00:00,charisaliya,They ended this weeks’ #TheCircle episodes on a cliffhanger and I took that personally…
12224,2022-05-07 08:26:59+00:00,inn_mho,"Emma &amp; Mel B are comedy gold on #TheCircle. 

They should win TV Line’s performers of the week. 

Sorry @mirandabates &amp; @melaniebates16, I couldn’t wait. 😵‍💫"
12225,2022-05-07 08:24:36+00:00,seungy8ncaptain,"Cutiesss💙💙💙💙

https://t.co/K7txreuDCk

#위너 #WINNER #WINNER2022CONCERT  #THECIRCLE https://t.co/w7jp2UtRzQ"
12226,2022-05-07 08:11:50+00:00,starmindset,#TheCircle back 🔥 https://t.co/z61PCkZwjW
12227,2022-05-07 07:47:18+00:00,KaySonwabe,Tell me why I forgot Mel B is actually not American #TheCircle
12228,2022-05-07 07:41:29+00:00,agummibear,the white supremacist alliance fucking everything up #thecircle
12229,2022-05-07 07:20:17+00:00,JoeInOregon87,Parker wasn’t that great and that was the right first elimination #TheCircle
12230,2022-05-07 06:41:13+00:00,molly_jasi,The reveal at the end of episode 1 of the new #TheCircle?!??! MY JAW DROPPED. https://t.co/0GrJWsjo59
12231,2022-05-07 06:24:09+00:00,lvndrbeauty,I’m this old!!! #spicegirls #TheCircleNetflix #THECIRCLE https://t.co/q9WZBGLZWN
12232,2022-05-07 06:23:29+00:00,ifnotnora,"My ability to correctly answer all of the Spice Girl trivia questions on #TheCircle is making me question just how casually I liked them as a youth….

PS: I love how every woman of a certain age has this reaction at the thought of meeting them. https://t.co/77Bn8NjScQ"
12233,2022-05-07 06:17:52+00:00,PazzoBelloVita,Did this man just say out the gay heart. 😂😂 #THECIRCLE
12234,2022-05-07 05:59:45+00:00,jtwritergirl,SPOILER———- The🧂👧🏻s  were so great on this!!! #TheCircleNetflix  #TheCircle
12235,2022-05-07 05:54:35+00:00,Lil_Edakid,Soooooo this means #TheCircle has hit a certain level huh? 😳 #WasntReady
12236,2022-05-07 05:35:44+00:00,HKoonts,MANNNNN this show and it’s cliffhangers! I gotta wait until the 11th to find out who Rachel voted for😩😩 #TheCircle #TheCircleNetflix
12237,2022-05-07 05:34:05+00:00,dabratdollx,They done posted season 4 of #TheCircle on Netflix😭 I love this show so bad😭 I need to go on here 😂
12238,2022-05-07 05:28:43+00:00,IamMizzJae,Mel B ain't with the shits and Alyssa 😂😂😂😂 #TheCircleNetflix #TheCircle
12239,2022-05-07 05:22:34+00:00,IamMizzJae,"Why would ""Carol"" give herself away like that?? Lmao #TheCircle #TheCircleNetflix https://t.co/Dm1gOUZmk1"
12240,2022-05-07 05:22:26+00:00,Sifichick,"OMG 2 of The Spice Girls are on #TheCircle and are actually going to play as a man.

Wannabe is my go to karaoke song when I'm with friends. I'm looking forward to this.

Plus one of them brought their dog and you all know I love dogs."
12241,2022-05-07 05:13:13+00:00,Heir2Malibu,I got all Spice Girl quiz questions right !  The impact they have on me! #TheCircleNetflix #TheCircle https://t.co/uqGs28SWkq
12242,2022-05-07 05:11:22+00:00,sydneyjaxon_,this girl playing Paul is giving big airhead energy 😂 #thecircle
12243,2022-05-07 05:01:03+00:00,LoveOrUnder,THE GAME IS ON: Netflix’s “The Circle” Season 4 First Impressions #TheCircle4 #TheCircle #TheCircleNetflix #thecircleseason4 https://t.co/GBi9WGcvEV
12244,2022-05-07 05:00:32+00:00,MMediMedia,"New Season, New Drama! Netflix’s “The Circle” Season 2 Winner DeLeesa Throws Shade At Terilisha Over Speaking About Trevor #TheCircleNetflix #TheCircle #thecircleseason4 https://t.co/PaY4MagzuB"
12245,2022-05-07 05:00:16+00:00,MMediMedia,"WHO WE LIKE AND WHO WE DISLIKE:  Netflix’s “The Circle” Season 4 Part 1 Review
 #TheCircleNetflix #TheCircle https://t.co/Dpxi5oxa1j"
12246,2022-05-07 04:52:48+00:00,Heir2Malibu,I too love the Spice Girls ! #TheCircleNetflix #TheCircle
12247,2022-05-07 04:48:32+00:00,2brighteyez,I just fell out the bed!!!! The real Trevor is gonna be on #TheCircle ⭕️??!!? @Leesa_Unique What??! 😃 https://t.co/9QyXHK8Hpu
12248,2022-05-07 04:41:35+00:00,IamMizzJae,"Frank is so bomb. He makes me laugh. He said "" I know I'm fat but give me time to eat, girl!"" 😂😂😂. He has good vibes #TheCircle
#TheCircleNetflix"
12249,2022-05-07 04:33:17+00:00,AsmrEntangled,The Spice Girls on The Circle? Living for this!!!! #thecircle #TheCircleNetflix #spicegirls https://t.co/Rss3e8LJqt
12250,2022-05-07 04:29:40+00:00,lorilammerding,"I hope they block ""Paul""!  And WTF are the Spice Girls doing on this show? Why is Mel B's dog pink?! #TheCircle"
12251,2022-05-07 04:25:53+00:00,Februarythe31,The first person that got voted out of #TheCircle was the most annoying so I’m glad they’re gone.
12252,2022-05-07 04:20:08+00:00,Karenashley12_,"“I ain’t really callin y’all no bitches, but i’mma find you bitches!” 

Frank is giving me LIFE #thecircle"
12253,2022-05-07 04:18:39+00:00,MyLifeAsCHELLE_,Mel B. don’t trust nobody she think everybody a catfish lmfao #TheCircle
12254,2022-05-07 04:17:23+00:00,mrstinabruce15,Omg!!! It’s over. Playing Spice Girls all weekend!!! Lol  #thecircle
12255,2022-05-07 04:14:37+00:00,ayeyomilline,I hate that I literally said “OMG” when they walked down that hall #TheCircle
12256,2022-05-07 04:13:42+00:00,mrstinabruce15,"Me trying to explain to my husband who Crisa is.
Me: Oh snap! Babe! That’s the girl from my FYP! She play basketball and dances! Lol
Him: who is she?
Me: 🤦🏾‍♀️😂😂 nvm  #thecircle"
12257,2022-05-07 04:11:57+00:00,danimalmused,"So I’m watching S4 of #TheCircle, which is filmed in Chicago so there’s lots of pretty shots of that city but… that’s Boston tho?  Am I wrong? https://t.co/OCEFSgo7Dp"
12258,2022-05-07 04:11:52+00:00,ZacEglinton,"Cracking open season 4 of The Circle. If Bru doesn’t win, I riot. 

#TheCircleNetflix #thecircle #thecircleseason4 #TheCircleUSA"
12259,2022-05-07 04:07:39+00:00,Beccaonmars,I love the apartments on #THECIRCLE
12260,2022-05-07 04:07:12+00:00,njc89,"Staaaaaahhhhhppp itttt

The influencers haven't even announced who is blocked from #TheCircle and she's crying boo hoo crocodile tears. #ChilePlease #ByePaul (I hope 🤣🤣🤣)"
12261,2022-05-07 04:05:00+00:00,usweekly,Season 4 of #TheCircle is logging back on Netflix soon! https://t.co/ujbR3d2cwK
12262,2022-05-07 04:03:41+00:00,IamMizzJae,The spice girls?!?!?! Like for real??? 😂😂 #TheCircle #TheCircleNetflix
12263,2022-05-07 03:58:40+00:00,sunnforrest,Frank is a hoot lol #TheCircle ⭕️ 🇺🇸
12264,2022-05-07 03:58:08+00:00,IamMizzJae,How is yu ling 6th place????  #TheCircle #TheCircleNetflix
12265,2022-05-07 03:53:14+00:00,QuanHondo_,@franknthecity I’m getting into #THECIRCLE rn and you already got me weak 😂💙.
12266,2022-05-07 03:48:37+00:00,Twist_MyCurlss,Yu Ling on #THECIRCLE !!! I ABSOLUTELY love her vibe. You can tell she’s real af and down to earth #GottaThingForYuLing
12267,2022-05-07 03:48:13+00:00,lorilammerding,"@mygayopinion Aaaah! It's back #TheCircle season 4. I'm just starting the first episode.  So, far I'm only liking the basketball lesbian and maybe the Italian guy who's catfish as his mom."
12268,2022-05-07 03:46:40+00:00,DMel33,This girls make up is driving my crazy. It's not a good look #TheCircle
12269,2022-05-07 03:44:02+00:00,thelaurenstvns,What does she mean she didn't know what a memoir was? #THECIRCLE #thecircleseason4
12270,2022-05-07 03:40:48+00:00,pikedsaltos,Yu Ling is the best thing to ever happen to #TheCircle
12271,2022-05-07 03:38:18+00:00,Quiet_Spheres,"""WHAT ARE THE CONSEQUENCES"" #TheCircle https://t.co/R8eAjH922y"
12272,2022-05-07 03:34:51+00:00,jaybunzy0,Seeing Emma and Mel from the #SpiceGirls dancing around at the 90s party to Wannabe on #TheCircle just brought me such happiness 🥳
12273,2022-05-07 03:33:52+00:00,IamMizzJae,"Ok ""Paul"" is a no. Homegirl is slow lol #TheCircle #TheCircleNetflix"
12274,2022-05-07 03:25:23+00:00,nyxmbeki,i love how the Spice Girls are having so much fun being on #TheCircle
12275,2022-05-07 03:20:28+00:00,Quiet_Spheres,i want to protect rachel at all costs lol shes so sweet! #thecircle
12276,2022-05-07 03:18:04+00:00,Tinu_Sun,In Frank we trust🧎🏾‍♀️#thecircle I stan
12277,2022-05-07 03:14:04+00:00,its_gaydad,Lila and I are finally starting #TheCircle and I feel myself getting dumber but #MommaCarol was the MOVE. Brilliant.
12278,2022-05-07 03:07:11+00:00,kevinleungx,I've just watched episode S04 | E04 of The Circle! #TheCircle  https://t.co/0maoMamHFh #tvtime https://t.co/pFwhrLu51S
12279,2022-05-07 03:06:05+00:00,Devanthegirrl,Okay I’m living for the spice girl dance party with the spice girls #TheCircleNetflix #THECIRCLE
12280,2022-05-07 03:01:07+00:00,Girl_talkGBU,Scary &amp; baby spice is everything I didn’t know I needed on #TheCircleNetflix #Thecircle
12281,2022-05-07 02:57:55+00:00,ceterisdiversus,"So... Anybody else tired of Parker, yet?
#thecircle"
12282,2022-05-07 02:43:55+00:00,Miss_Impera,My face when I seen Mel B and Baby Spice come walking down that hallway #THECIRCLE #TheCircleNetflix https://t.co/zeQV4jMEDB
12283,2022-05-07 02:43:01+00:00,triciagrieco,Mel &amp; Emma play this game so well! #TheCircleNetflix #thecircle ⭕️
12284,2022-05-07 02:41:15+00:00,jtwritergirl,"Work done for the week. Finally, so watching #TheCircleNetflix  and boy Paul is not doing well so far lol #TheCircle"
12285,2022-05-07 02:41:12+00:00,Wicked__Vixen,"That Crissa woman came on #thecircle and I skipped right past the “questioning” stage. 

I am a lesbian now. 🥵😤😍"
12286,2022-05-07 02:31:52+00:00,kidlightyear,I already don’t like Alex. Get him outta here. #TheCircleNetflix #TheCircle
12287,2022-05-07 02:27:57+00:00,mzlindsey,There are too many influencers on The Circle😒😒 Where are the regular people #TheCircleNetflix #THECIRCLE
12288,2022-05-07 02:27:29+00:00,LaToyatheeAlien,Frank is my absute favorite! #TheCircle
12289,2022-05-07 02:26:30+00:00,sunnforrest,I really really like Alyssa #TheCircle ⭕️ 🇺🇸
12290,2022-05-07 02:24:52+00:00,nowaaron_,Frank from season 4 of #TheCircle look like #YoungJeezy 😂😂
12291,2022-05-07 02:24:12+00:00,kidlightyear,"“We didn’t invite you, Alyssa!!!” 

Mel 😭😭😭 #TheCircleNetflix #TheCircle"
12292,2022-05-07 02:21:40+00:00,GungaDin,S4e04 of #TheCircle is a candidate for one of the top ten episodes of television this year.
12293,2022-05-07 02:21:31+00:00,HowTheProsDo,So many words about #TheCircle so few characters but HOLY FUCK PARKER/PAUL IS THE DUMBEST WORST REALITY SHOW PLAYER TO WALK THE EARTH
12294,2022-05-07 02:19:46+00:00,Quiet_Spheres,mel b is very bossy actually lol #thecircle
12295,2022-05-07 02:18:28+00:00,Quiet_Spheres,"""WE DIDNT INVITE YOU ALYSSA"" ayyoooo mel b has me on the floor rn 😭😭😭
#thecircle https://t.co/WiUZXDh0aj"
12296,2022-05-07 02:08:19+00:00,DMel33,"""I think he has some amazing...shirtless photos"" 🤣🤣🤣 #TheCircle"
12297,2022-05-07 02:07:31+00:00,kenandthejets,Getting second hand embarrassment for “Nathan” straight up messaging the Spice Girls and saying “who’s a spice girl LOL” #TheCircle #TheCircleNetflix https://t.co/xfJ23ZxQvZ
12298,2022-05-07 02:03:42+00:00,kailaniskye,how does one apply to be the person typing the messages as they speak on #TheCircle like im pretty sure i have the qualifications
12299,2022-05-07 02:02:28+00:00,kidlightyear,Is this girl crying on THE CIRCLE 😭 #TheCircleNetflix #TheCircle
12300,2022-05-07 02:01:18+00:00,Lanierbear,Imaging her daughter is pertaining to be you and she literally as no clue what a memoir is? Paul should be embarrassed 💀#TheCircle https://t.co/qHbmQm25b3
12301,2022-05-07 02:00:11+00:00,Quiet_Spheres,"Parker 
#thecircle https://t.co/uoPiq1v1p5"
12302,2022-05-07 01:59:03+00:00,Lanierbear,To be catfished by Scary Spice &amp; Baby Spice is quite ICONIC! I’m excited to see where this leads #TheCircle #TheCircleNetflix https://t.co/x68c9nrXa7
12303,2022-05-07 01:58:04+00:00,TimbaKity,Oh #thecircle is back!
12304,2022-05-07 01:56:16+00:00,QueenTheysaid,"Check out my recap to ""The Circle"" Season 4 x Episodes 1-4 on Netflix  #TheCircle4 #TheCircle #TheCircleUS #SpiceGirls #TheCircleNetflix 

Link here👉🏾: https://t.co/qTqAP71lFK https://t.co/Td8dHBgmpV"
12305,2022-05-07 01:56:04+00:00,KylieWinans,Oh thank the lord #thecircle is back @netflix
12306,2022-05-07 01:54:05+00:00,kidlightyear,So Mel and Emma are playing well 👀 #TheCircle #TheCircleNetflix
12307,2022-05-07 01:50:31+00:00,CraigtheGreat,I would be an ugly catfish on #thecircle
12308,2022-05-07 01:49:26+00:00,spidysgrlfriend,wait john and parker are so cute 😭 #thecircle
12309,2022-05-07 01:46:57+00:00,RyanMoyer10,Oh and now a 21 year old sorority girl is catfishing as her 56 year old dad. 😬😂 #TheCircleNetflix #TheCircle
12310,2022-05-07 01:46:28+00:00,Quiet_Spheres,i love crissa 😂 sis has me screaming shes such a dork #thecircle
12311,2022-05-07 01:46:01+00:00,DMel33,Crissa has beautiful teeth...#TheCircle
12312,2022-05-07 01:44:24+00:00,TrishLaVie,Yu Ling is my fave out the bunch! I had to play back her reaction to “Nathan” telling her she was mad cute also multiple times!😂😂😂😂💯💯💯 #TheCircleNetflix #TheCircle ☺️☺️☺️
12313,2022-05-07 01:44:16+00:00,KTBitchBoi,The fact that Yu Ling does drag brows for all of her looks… can’t Stan her more! #TheCircleNetflix #TheCircle
12314,2022-05-07 01:41:58+00:00,DMel33,@bigbrandie have you started #TheCircle
12315,2022-05-07 01:41:39+00:00,Heather_xo88,Parker is like an American chole #thecircle
12316,2022-05-07 01:41:18+00:00,DMel33,And just gave up your cover...in the first chat. Damn shame #TheCircle
12317,2022-05-07 01:40:40+00:00,DMel33,Shorty aint know what a memoir is 🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️ #TheCircle
12318,2022-05-07 01:39:08+00:00,DMel33,Who would have ever guessed that turtle necks could be a weakness hahahaha #TheCircle
12319,2022-05-07 01:38:00+00:00,harriekd,The way [redacted] reacted to [redacted] saying “oh no she didn’t!!!” was exactly how I reacted. I always liked these two and they’re really funny together #thecircle
12320,2022-05-07 01:37:55+00:00,misslucybee_,The spice girls ahhhhhhh #TheCircle
12321,2022-05-07 01:36:16+00:00,DMel33,Lot of fish of cat so far for this season. Starting out...hot #TheCircle
12322,2022-05-07 01:35:54+00:00,Quiet_Spheres,ashley is so sweet #thecircle
12323,2022-05-07 01:35:14+00:00,Maddie_Jones515,Is it the season where a female profile finally wins #TheCircle? (Prolly not)
12324,2022-05-07 01:34:54+00:00,RyanMoyer10,And the next person is a chick obsessed with people’s sex lives. 😬 #TheCircleNetflix #TheCircle
12325,2022-05-07 01:32:53+00:00,RyanMoyer10,"Oh no, not a 24 year old guy catfishing as his mom. 🤣 #TheCircleNetflix #TheCircle"
12326,2022-05-07 01:32:48+00:00,decider,#TheCircle Season 4 enlists Mel B and Emma for a game-changing twist: https://t.co/CYweOWKNc2 https://t.co/pPrWAfLI2G
12327,2022-05-07 01:31:01+00:00,Heather_xo88,Alyssa reminds me of Sammy. This making me miss season 1 lol #thecircle
12328,2022-05-07 01:30:18+00:00,zukobot69,I love #TheCircle but why TF does it matter if someone is a catfish 😭 like I’ve never understood
12329,2022-05-07 01:29:21+00:00,Heather_xo88,Well John looks like wanna be @joey_sasso until he said he going in as his mom #thecircle
12330,2022-05-07 01:28:42+00:00,jswarley29,Crissa is giving me Alicia Keys vibes. I like her so far #thecircle #TheCircleNetflix
12331,2022-05-07 01:26:00+00:00,RyanMoyer10,Time to get started on the new season of #TheCircleNetflix #TheCircle https://t.co/wHQExNisxB
12332,2022-05-07 01:24:29+00:00,irmaalynnn,The true star of this season is Cookie. #TheCircle
12333,2022-05-07 01:23:02+00:00,ECrumrine,"Binged all four episodes of #TheCircle... 

My current power rankings: 
1. Frank
2. Crissa 
3. Yu Ling 

This cast is possibly my favorite so far. It's SO GOOD! https://t.co/kaa45M18op"
12334,2022-05-07 01:22:00+00:00,DMel33,Got a new season of #TheCircle on deck...it is not starting out too bad...if ya know what I mean...
12335,2022-05-07 01:17:50+00:00,shayewyllie,Regretting not applying for #TheCircle. Can we do like a tiny game? Not on Netflix? Ion need that kind of heat on me. I’m not ready to be famous yet. 🥴🤣
12336,2022-05-07 01:12:42+00:00,TheAlexBGreen,Why does everyone on #TheCircle act like the point of the game is just to out the catfish? Getting rid of catfish isn’t going to make a difference if nobody likes you 🤷🏻‍♀️
12337,2022-05-07 01:10:09+00:00,FeldyMNB,Crushin on Bru #TheCircle https://t.co/iwrmOad4Uk
12338,2022-05-07 01:08:29+00:00,GizPika,My wife called dude from #TheCircle Hot Rod and it was the funniest thing. https://t.co/r6uHx9aglZ
12339,2022-05-07 01:06:12+00:00,xxjacquelinexp,Why do they have already famous and successful people on #TheCircle ??? Like ???
12340,2022-05-07 01:06:02+00:00,KTBitchBoi,Yu Ling got The Spice Girls approval on her cake. That’s better than winning the challenge. #TheCircleNetflix #TheCircle
12341,2022-05-07 00:57:50+00:00,MollyKW24,Am I going crazy or is this black shirt Frank wearing causing some low quality on the screen? It almost looks like static #TheCircle
